datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),wind_speed (m/s),surface_pressure (Pa)
2022-09-29 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,11.36,6.79,3.63,100443.70
2022-09-29 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,11.27,6.47,3.65,100473.72
2022-09-29 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,11.03,6.15,3.36,100471.82
2022-09-29 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.76,5.70,3.06,100501.56
2022-09-29 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.98,5.13,2.60,100550.11
2022-09-29 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.74,4.93,2.76,100566.55
2022-09-29 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.65,5.11,2.74,100654.42
2022-09-29 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.84,5.03,2.84,100711.67
2022-09-29 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,11.52,4.98,3.09,100725.88
2022-09-29 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.35,5.11,2.85,100712.45
2022-09-29 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.75,5.00,2.61,100684.61
2022-09-29 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.33,4.96,2.48,100655.98
2022-09-29 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.86,5.10,2.39,100604.83
2022-09-29 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.15,4.91,2.48,100548.61
2022-09-29 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.32,4.76,2.57,100491.48
2022-09-29 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.21,4.70,2.65,100449.38
2022-09-29 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.19,3.94,1.92,100434.02
2022-09-29 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,11.35,4.49,1.63,100410.66
2022-09-30 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.72,4.78,2.01,100385.38
2022-09-30 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.75,4.61,2.06,100407.96
2022-09-30 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,7.75,4.50,2.15,100410.82
2022-09-30 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,6.71,4.32,2.16,100385.66
2022-09-30 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,6.39,4.12,2.24,100379.60
2022-09-30 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.92,3.86,2.36,100369.88
2022-09-30 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.62,3.59,2.23,100327.25
2022-09-30 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.57,3.62,2.07,100308.26
2022-09-30 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.56,3.50,2.27,100279.32
2022-09-30 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.27,3.17,2.57,100281.11
2022-09-30 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,4.98,2.47,2.74,100308.08
2022-09-30 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,4.84,2.33,2.61,100313.37
2022-09-30 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.32,2.57,2.47,100270.16
2022-09-30 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.01,3.96,2.18,100335.70
2022-09-30 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.76,4.76,2.08,100316.48
2022-09-30 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.11,5.18,2.36,100281.92
2022-09-30 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.27,4.89,2.61,100201.80
2022-09-30 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.35,4.87,2.93,100102.83
2022-09-30 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.91,4.81,2.65,100078.59
2022-09-30 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.26,4.44,2.74,99941.30
2022-09-30 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.26,4.41,3.11,99849.25
2022-09-30 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.18,5.09,2.81,99835.80
2022-09-30 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.87,5.92,2.96,99776.77
2022-09-30 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.66,6.44,2.80,99763.42
2022-10-01 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.39,6.57,3.16,99752.59
2022-10-01 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,11.45,6.54,3.31,99734.22
2022-10-01 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.69,6.36,3.18,99727.31
2022-10-01 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.22,6.13,3.24,99694.77
2022-10-01 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.71,5.89,2.55,99679.31
2022-10-01 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.08,5.51,2.73,99584.34
2022-10-01 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.97,5.36,2.73,99591.90
2022-10-01 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.68,5.17,2.53,99607.39
2022-10-01 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.64,5.02,2.72,99601.09
2022-10-01 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.70,5.10,2.59,99558.45
2022-10-01 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.97,5.13,2.61,99590.65
2022-10-01 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.18,5.33,2.57,99519.75
2022-10-01 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.74,5.72,2.97,99487.96
2022-10-01 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,11.04,6.79,3.52,99510.53
2022-10-01 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.79,7.68,3.67,99530.90
2022-10-01 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.31,8.98,3.88,99532.61
2022-10-01 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.19,9.24,4.77,99506.66
2022-10-01 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.84,9.11,5.00,99480.12
2022-10-01 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.47,8.72,5.22,99429.95
2022-10-01 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.42,8.49,5.31,99391.36
2022-10-01 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.24,8.40,5.17,99383.27
2022-10-01 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.67,8.26,4.79,99380.99
2022-10-01 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.67,8.44,5.50,99388.16
2022-10-01 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.09,8.61,5.63,99389.11
2022-10-02 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.82,8.81,5.73,99443.70
2022-10-02 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.70,9.29,5.80,99494.57
2022-10-02 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.74,9.74,6.08,99526.02
2022-10-02 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.56,9.98,6.37,99527.11
2022-10-02 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.28,10.12,6.53,99569.89
2022-10-02 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.76,9.75,6.60,99583.06
2022-10-02 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.30,9.32,6.72,99571.86
2022-10-02 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.97,8.77,6.87,99594.20
2022-10-02 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.60,8.36,7.05,99603.77
2022-10-02 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.23,8.08,7.25,99640.73
2022-10-02 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,11.44,7.54,6.58,99711.05
2022-10-02 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.83,6.81,6.83,99779.32
2022-10-02 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.36,5.97,7.13,99854.07
2022-10-02 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.48,5.14,7.38,99925.93
2022-10-02 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,11.08,4.96,7.36,99967.02
2022-10-02 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,11.75,4.91,6.97,100005.31
2022-10-02 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.22,5.02,6.70,100024.68
2022-10-02 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.70,5.20,6.54,100012.54
2022-10-02 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.95,5.16,6.54,99998.01
2022-10-02 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.32,4.69,6.50,99991.22
2022-10-02 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.13,4.15,6.38,99986.45
2022-10-02 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.88,3.40,6.22,100031.66
2022-10-02 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,11.69,2.98,4.87,100098.48
2022-10-02 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.40,2.76,4.04,100109.70
2022-10-03 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.25,2.72,3.99,100161.31
2022-10-03 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.39,2.74,3.66,100190.60
2022-10-03 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,7.94,2.59,3.46,100190.75
2022-10-03 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,7.14,2.39,3.54,100208.96
2022-10-03 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,6.92,2.43,3.66,100220.73
2022-10-03 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,6.11,2.16,3.64,100197.50
2022-10-03 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.57,2.16,3.39,100176.43
2022-10-03 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.03,1.99,3.07,100155.63
2022-10-03 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,4.64,1.99,2.86,100134.29
2022-10-03 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,4.02,1.76,2.85,100127.59
2022-10-03 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,3.65,1.72,2.51,100155.95
2022-10-03 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,3.54,1.68,2.36,100175.08
2022-10-03 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,4.15,2.25,2.75,100195.65
2022-10-03 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,7.33,3.88,2.97,100234.34
2022-10-03 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.11,4.48,4.07,100292.89
2022-10-03 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.05,4.14,3.88,100326.38
2022-10-03 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.79,3.76,3.79,100298.77
2022-10-03 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.56,3.31,3.80,100252.19
2022-10-03 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.13,3.00,3.62,100186.55
2022-10-03 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.29,2.44,3.49,100126.02
2022-10-03 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.17,2.12,3.38,100077.93
2022-10-03 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.55,2.05,3.25,100035.62
2022-10-03 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.10,1.97,2.70,100055.09
2022-10-03 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.90,2.11,2.32,100021.65
2022-10-04 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.27,2.84,2.18,100022.33
2022-10-04 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.10,3.19,2.26,100021.30
2022-10-04 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,6.84,3.18,2.10,99988.34
2022-10-04 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,6.17,3.04,1.97,99954.93
2022-10-04 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,6.04,3.01,1.31,99934.88
2022-10-04 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,6.01,2.95,1.28,99911.65
2022-10-04 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.73,3.03,1.42,99904.35
2022-10-04 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.60,3.25,1.13,99863.63
2022-10-04 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.12,2.94,0.95,99803.65
2022-10-04 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.05,2.85,0.92,99762.80
2022-10-04 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.15,3.14,1.07,99817.96
2022-10-04 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.42,3.37,0.41,99783.03
2022-10-04 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.96,4.08,0.99,99781.94
2022-10-04 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.27,5.35,2.03,99775.71
2022-10-04 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,11.33,6.38,2.40,99772.38
2022-10-04 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.18,7.37,2.55,99738.88
2022-10-04 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.90,7.11,2.49,99689.13
2022-10-04 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.95,6.53,2.10,99634.39
2022-10-04 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.33,6.28,2.20,99596.58
2022-10-04 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.65,5.63,2.90,99499.45
2022-10-04 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.64,5.51,2.85,99481.11
2022-10-04 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.55,5.06,2.60,99437.77
2022-10-04 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.49,4.41,1.51,99431.19
2022-10-04 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.52,5.27,1.46,99445.47
2022-10-05 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.94,4.53,1.57,99444.58
2022-10-05 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.18,4.33,1.42,99464.91
2022-10-05 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.62,4.41,1.02,99470.95
2022-10-05 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.99,4.33,0.93,99443.65
2022-10-05 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.38,4.10,1.75,99428.14
2022-10-05 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,7.59,3.83,1.71,99386.09
2022-10-05 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,7.45,3.75,1.88,99345.23
2022-10-05 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,7.04,3.55,1.94,99299.64
2022-10-05 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,6.61,3.39,1.92,99270.35
2022-10-05 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,6.42,3.39,1.55,99234.20
2022-10-05 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.65,5.29,0.85,99268.25
2022-10-05 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.81,5.71,0.62,99300.41
2022-10-05 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.81,6.11,0.57,99306.64
2022-10-05 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.99,7.99,0.96,99340.30
2022-10-05 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.23,9.24,1.21,99333.41
2022-10-05 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.46,9.58,1.79,99325.44
2022-10-05 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.68,9.17,1.95,99309.91
2022-10-05 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.84,9.10,1.92,99269.18
2022-10-05 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.34,9.06,2.04,99235.27
2022-10-05 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.62,9.12,2.15,99189.34
2022-10-05 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.52,8.61,2.17,99164.80
2022-10-05 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.42,8.37,2.29,99133.96
2022-10-05 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.38,8.51,2.65,99146.02
2022-10-05 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.78,8.81,3.02,99144.27
2022-10-06 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.66,9.25,3.10,99158.29
2022-10-06 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.00,9.52,3.13,99167.06
2022-10-06 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.69,9.55,3.07,99151.80
2022-10-06 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.09,9.48,3.05,99121.32
2022-10-06 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.05,9.70,2.98,99126.95
2022-10-06 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.77,9.74,2.90,99080.55
2022-10-06 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.72,10.00,2.83,99066.38
2022-10-06 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.68,10.20,2.85,99059.80
2022-10-06 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.83,10.44,2.77,99041.89
2022-10-06 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.87,10.66,2.86,99000.07
2022-10-06 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.84,10.94,2.89,99015.95
2022-10-06 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.92,11.29,2.90,99023.70
2022-10-06 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.23,11.67,3.03,99030.89
2022-10-06 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.78,12.46,3.25,99037.03
2022-10-06 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.21,13.24,3.36,99027.21
2022-10-06 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.96,13.04,3.81,99026.33
2022-10-06 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.68,12.46,4.04,99000.91
2022-10-06 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.23,12.08,4.19,98980.12
2022-10-06 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.16,11.43,4.20,98923.45
2022-10-06 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.17,11.00,4.11,98886.13
2022-10-06 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.14,10.62,3.75,98870.12
2022-10-06 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.71,11.07,3.65,98871.17
2022-10-06 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.20,11.42,4.02,98862.62
2022-10-06 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.39,11.75,3.96,98844.16
2022-10-07 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.97,11.76,4.16,98838.88
2022-10-07 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.40,11.43,4.54,98843.52
2022-10-07 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.13,11.19,4.76,98819.76
2022-10-07 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.99,10.85,4.98,98805.32
2022-10-07 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.77,10.66,5.01,98789.82
2022-10-07 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.50,10.99,4.62,98803.80
2022-10-07 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.25,11.31,4.35,98813.82
2022-10-07 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.79,11.43,4.29,98844.35
2022-10-07 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.99,11.17,3.87,98877.09
2022-10-07 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,13.35,10.50,4.15,98896.50
2022-10-07 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,12.63,10.75,4.95,98997.30
2022-10-07 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,11.95,10.24,4.87,99056.20
2022-10-07 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,11.22,9.58,4.67,99134.38
2022-10-07 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.68,8.66,5.23,99212.43
2022-10-07 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.20,7.50,5.78,99279.07
2022-10-07 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.54,6.59,5.65,99322.88
2022-10-07 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,11.14,5.74,5.37,99380.91
2022-10-07 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,11.03,4.34,5.08,99417.80
2022-10-07 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.80,3.60,4.83,99401.12
2022-10-07 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.79,3.25,4.72,99411.48
2022-10-07 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.59,3.13,4.69,99433.98
2022-10-07 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.31,3.06,4.81,99491.48
2022-10-07 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.30,3.66,4.25,99502.98
2022-10-07 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.88,3.79,4.44,99561.71
2022-10-08 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.48,3.77,4.54,99622.99
2022-10-08 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.04,3.41,4.67,99664.89
2022-10-08 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,7.56,2.85,4.70,99728.26
2022-10-08 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,7.05,2.22,4.58,99777.08
2022-10-08 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,6.60,1.74,4.07,99799.92
2022-10-08 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,6.07,1.35,3.62,99804.75
2022-10-08 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.65,0.90,3.27,99785.35
2022-10-08 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.28,0.50,3.55,99810.45
2022-10-08 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.10,0.51,3.72,99783.92
2022-10-08 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,4.96,0.75,3.87,99795.09
2022-10-08 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.15,1.95,3.43,99837.02
2022-10-08 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.07,2.04,3.31,99856.14
2022-10-08 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,5.06,2.10,3.41,99866.95
2022-10-08 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,6.18,2.33,3.92,99890.48
2022-10-08 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,7.58,1.56,4.82,99897.57
2022-10-08 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.68,0.95,5.30,99886.24
2022-10-08 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.78,0.86,5.63,99857.59
2022-10-08 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.36,1.04,6.19,99788.59
2022-10-08 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.73,1.06,6.82,99691.23
2022-10-08 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.99,1.13,7.21,99615.08
2022-10-08 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.96,0.91,7.41,99543.74
2022-10-08 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.91,1.22,7.37,99520.72
2022-10-08 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.32,1.84,6.94,99476.84
2022-10-08 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.18,2.32,6.45,99448.19
2022-10-09 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.31,2.61,6.44,99455.31
2022-10-09 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.22,2.64,6.58,99432.30
2022-10-09 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.38,2.55,6.52,99426.43
2022-10-09 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.32,2.51,6.55,99396.43
2022-10-09 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.43,2.39,6.52,99379.82
2022-10-09 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.13,2.24,6.54,99337.91
2022-10-09 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.90,2.21,6.52,99338.02
2022-10-09 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.74,2.17,6.47,99295.48
2022-10-09 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,8.78,2.45,6.45,99250.52
2022-10-09 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.13,2.86,6.49,99209.73
2022-10-09 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.43,3.14,6.21,99206.39
2022-10-09 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.48,3.68,6.08,99192.59
2022-10-09 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,9.52,4.11,6.06,99228.86
2022-10-09 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,10.39,4.48,5.87,99260.21
